http://corvinusneptanc.hu/hu/kapcsolat/,Kapcsolat - Corvinus Közgáz Néptáncegyüttes,1
http://jantra.org/,,2
http://regetanc.hu/,Rege Néptáncegyüttes,3
https://hte.ro/wp/kapcsolat/,Kapcsolat - Háromszék Táncegyüttes,4
http://www.hajdufolk.hu/kapcsolat/,Kapcsolat |  | Debreceni Hajdú Táncegyüttes,5
http://fonixneptanc.hu/kapcsolat/,Kapcsolat – Főnix Gyermek- és Ifjúsági Néptáncegyüttes,6
https://hagyomanyokhaza.hu/hu/mane,Magyar Állami Népi Együttes | Hagyományok Háza,7
http://bartokdance.hu/,Budapest Főváros Bartók Táncegyüttes,8
https://www.balatonte.hu/,,9,ERROR: The read operation timed out
https://www.facebook.com/godollofolk/,Gödöllő Táncegyüttes - Почетна страница | Фејсбук,10
https://www.facebook.com/fricskatancegyuttes/,Fricska Táncegyüttes - Почетна страница | Фејсбук,11
http://www.ggmuvhaz.hu/ikarusz-neptancegyuttes/,,12,ERROR: HTTP Error 406: Not Acceptable
http://www.london.balassiintezet.hu/hu/magyar-szervezetek/1223-hunique-dance/,Hunique Dance ,13
https://ordogtergye.ro/kapcsolat/,Kapcsolat | Ördögtérgye Néptáncegyüttes,14
http://www.bukv.at/index.php?id=virgonc&L=1,BUKV: Virgonc Néptánccsoport,15
https://www.szilasneptanc.hu/kapcsolat,Kapcsolat,16
http://www.palocneptanc.hu/,Palóc Néptáncegyüttes – Just another WordPress site,17
http://www.georgikonneptanc.hu/index.php?page=kapcsolat,Kapcsolat | Georgikon Néptáncegyüttes,18
http://www.forgorozsa.hu/,Forgórózsa Táncegyüttes - Debrecen. Hivatalos Honlap | Címlap,19
https://mek.unideb.hu/hu/65-eves-hortobagy-neptancegyuttes,65 éves a Hortobágy Néptáncegyüttes | Debreceni Egyetem ,20
http://kacus.hu/kapcsolat/,Kapcsolat - Kacus Néptáncegyüttes Ecséd,21
https://forrasneptanc.hu/kapcsolat/,Forrás Néptánc - Kapcsolat,22
https://badacsonytordemic.hu/tordemic-neptancegyuttes/,Tördemic Néptáncegyüttes – badacsonytordemic.hu,23
http://fordulo.szie.hu/kapcsolat.html,Forduló Néptáncegyüttes - kapcsolat,24
https://www.dunatancegyuttes.hu/,Duna Művészegyüttes,25
https://kerka.hu/kapcsolat,Kapcsolat - KERKA TÁNCEGYÜTTES | LENTI,26
https://www.zalaite.hu/,Zalai Táncegyüttes | Éltetjük a hagyományainkat,27
http://matyofolk.hu/index.php?content=menu&cmd=view&id=95,Matyó Népművészeti Egyesület - Matyó Néptáncegyüttes,28
http://banyaszte.hu/contact/contact.html,Bányász Táncegyüttes Tatabánya - Kapcsolat,29
https://koszeg.hu/hu/hkultura/csoportok/hajnalcsillag-neptancegyuttes-1251.html,Hajnalcsillag Néptáncegyüttes | Kultúra | Turizmus | Nyitólap | ,30
https://muzsla.eu/kapcsolat/,,31,ERROR: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)>
https://www.ujbudaibabszem.hu/tancegyuttes,Újbudai Babszem Táncegyüttes - A Táncegyüttes - Bemutatkozás,32
http://akmk.hu/keve-neptancegyuttes/,Kéve Néptáncegyüttes – Ács Károly Művelődési Központ,33
https://europaradio.hu/tallozo/30-eves-debreceni-fonix-neptancegyuttes,30 éves a debreceni Főnix Néptáncegyüttes | Európa Rádió,34
http://sumegmk.hu/sumegneptancegyuttes_,Sümeg Néptáncegyüttes,35
https://pannoniafolk.hu/,,36,ERROR: 'NoneType' object has no attribute 'text'
http://szottes.sk/kapcsolat/,Kapcsolat - Szőttes,37
https://adatbank.sk/lexikon/hajos-neptancegyuttes/,Szlovákiai Magyar Adatbank » Hajós Néptáncegyüttes,38
http://www.ulles.hu/civil-szervezetek/fono-neptancegyuttes,FONÓ Néptáncegyüttes,39
http://kodalyzoltanmmk.org.rs/hu/neptanc/cirkalom/,    Kodály Zoltán Magyar Művelődési Központ    ,40
https://www.gyomaendrod.com/civil-szervezetek/korosmenti-tancegyuttes-alapitvany,Körösmenti Táncegyüttes Alapítvány | Gyomaendrod.com,41
http://pannonia-danse.ch/hu/contacts/,Kapcsolat | Pannonia Néptáncegyüttes,42
http://www.kapuvartanc.hu/tancegyuttes.html,"Táncegyüttes :: dr. Barsi Ernő Alapfokú Művészeti Iskola, Kapuvár",43
https://www.programturizmus.hu/partner-bokafogo-neptancegyuttes-zanka.html,Bokafogó Néptáncegyüttes Zánka - Programturizmus,44
https://www.karad.hu/index.php/11-kiemelt/61-karad-neptancegyuttes-lengyelorszagban,Karád Néptáncegyüttes Lengyelországban - Karád Község Honlapja,45
https://www.kincso.sk/,Kincso-sk,46
http://www.szerb.hu/hu/kulturalis-egyesuletek.php,Szerb Önkormányzat,47
http://www.gyalikozhaz.hu/index.php?cikk_id=191,Arany János Közösségi Ház és Városi Könyvtár - Gyál,48
http://www.somogytanc.hu/,"Somogy Táncegyüttes – Néptánc, táncszínház, hagyományőrzés 1949 óta",49
http://www.nepkor.rs/neptanc-szakosztaly/,  Néptánc szakosztály,50
http://www.kenderszer.hu/,Kenderszer Kzhaszn Egyeslet a Kzssgekrt,51
https://tehetseg.hu/tehetsegpont/tp-121-001-105,Misina Néptáncegyüttes és Táncszínáz (Misina Kulturális és Táncegyesület) | tehetseg.hu,52
http://ozdolvaso.hu/content.php?cid=szabad_szombat_tancegyuttes,OMI - Szabad Szombat Tncegyttes,53
