https://www.arge-volkstanz.org/kontakt,Kontakt - Arbeitsgemeinschaft Volkstanz in Südtirol
https://volkstanz.st/impressum/,Impressum « ARGE Volkstanz Steiermark
https://www.volkstanzsalzburg.at/kontakt,Volkstanz | Kontakt
https://www.volkskulturnoe.at/no_cache/gruppe-detail/gruppe/volkstanzgruppe-brunn-am-gebirge/ansicht/detail.html,Volkstanzgruppe Brunn am Gebirge | Volkskultur NÖ
https://steirische-volkskultur.at/arge-volkstanz-steiermark/,ARGE Volkstanz Steiermark - Steirische Volkskultur
https://www.volkstanz-tirol.at/kontakt/,Arbeitsgemeinschaft Volkstanz Tirol - Kontakt
https://volkstanz.de/data/dokumente/volkstanz-zeitschrift/Volkstanz_Zeitschrift_2-2017.pdf,'NoneType' object has no attribute 'text'
https://volkstanzwien.at/kontakt/,Kontakt – Volkstanz Wien
https://www.tanzpost.ch/kontakt,Tanz-Post - Informationen über internationalen Volkstanz: Kontakt
https://www.tus-dietkirchen.de/abteilungen/gesundheitssport/internationale-taenze/kontakt.php,Abteilungen > Gesundheitssport > Volkstanz > Kontakt | TuS Dietkirchen 1911 e.V.
https://www.bvz.at/burgenland/gesellschaft/matthias-beck-er-lebt-den-volkstanz-volkstanzgruppe-volkstanz-matthias-beck-51226552,Matthias Beck - Er lebt den Volkstanz - bvz.at
https://ausservillgraten.tirol.gv.at/vereine/volkstanzgruppe,"Volkstanzgruppe - Gemeinde Außervillgraten, Osttirol, Bezirk Lienz"
https://www.kinderundjugendtanz.at/kontakt/,Kontakt | Kinder- und Jugendtanz
https://vtghermagor.wordpress.com/kontakt/,Remote end closed connection without response
https://www.vtgvillanders.com/,<urlopen error timed out>
http://www.trachtenverein-zuffenhausen.de/ueber-2/ueber-volkstanz/,Volkstanz – Trachtenverein Zuffenhausen
https://www.unesco.at/kultur/immaterielles-kulturerbe/oesterreichisches-verzeichnis/detail/article/oesterreichische-volkstanzbewegung,Österreichische Volkstanzbewegung - Österreichische UNESCO-Kommission
https://www.gemeinde.voels.bz.it/de/Volkstanzgruppe_Voels_am_Schlern,Volkstanzgruppe Völs am Schlern - Gemeinde Völs am Schlern - Home
https://www.erzbistum-muenchen.de/pfarrei/pv-karlsfeld/cont/66493,Volkstanzgruppe
https://neustadtl.gv.at/volkstanzgruppe,Volkstanzgruppe | Neustadtl an der Donau
https://www.trachtengruppe-hausach.de/impressum/,Trachten- und Volkstanzgruppe Hausach/Einbach e.V. - Impressum
https://dkg-sydney.com/alpenlandler-kinder-volkstanzgruppe/,Deutsche Katholische Gemeinde Sydney |   Alpenländler Kinder Volkstanzgruppe
http://www.volkstanzgruppe-hollenstedt.de/impressum/,Impressum - Volkstanzgruppe Hollenstedt
https://www.rohrendorf.at/de/gemeinde-rohrendorf/vereine/volkstanzgruppe.html,Volkstanzgruppe
https://www.landestrachtenverband.at/bezirksverbaende/bezirksverband-osttirol,Bezirksverband Osttirol
http://www.vtg-grosshoeflein.at/cms/index.php/gruppen/schenkelklopfer/kontakt-schenkelklopfer,Volkstanzgruppe Großhöflein - Kontakt
https://volkstanzgruppe-bromberg.jimdofree.com/about/,Impressum - volkstanzgruppe-brombergs Webseite!
https://www.hoehenkirchen-siegertsbrunn.de/de/Aktuelles/Veranstaltungen/Veranstaltung?view=publish&item=eventDate&id=1203,Volkstanz mit den Höhenkirchner Musikanten | Gemeinde Höhenkirchen-Siegertsbrunn
https://www.kirchenkreis-schleswig-flensburg.de/gemeinden/kreisgebiet-schleswig-flensburg/kappeln/angebote/erwachsene.html,Erwachsene - Ev.-Luth. Kirchengemeinde Kappeln
https://www.heimatvereinsendenhorst.de/aktivit%C3%A4ten/volkstanz/,Sendenhorst Heimatverein - Volkstanz
https://www.kreuttal.gv.at/Volkstanzgruppe_Kreuttal,Kreuttal - RiS-Kommunal - Startseite - Freizeit & Vereine - Gastronomie/Freizeit - Vereine
https://heimatbund-schneverdingen.de/volkstanzgruppe.php,Heimatbund Schneverdingen e.V. - Volkstanzgruppe - De vergneugten Heidjer
https://turnverein-pfullendorf.de/volkstanz,Volkstanz – Turnverein 1860 Pfullendorf e.V.
https://www.pichl.ooe.gv.at/Voigasplattler_-_Volkstanzgruppe,Herzlich willkommen in der Marktgemeinde Pichl bei Wels - Startseite
http://www.volkstanzgruppegrosshaselbach.at/kontakt.html,Volkstanzgruppe Gro Haselbach - Kontakt
https://www.bezirk-oberpfalz.de/_Resources/Persistent/24691de2b4c91c438c69ea02b08b2607bca276e9/Volksmusiktermine%20Februar%202020.pdf,'NoneType' object has no attribute 'text'
http://www.trachtengruppe-burgsinn.de/about/,Impressum – Volkstanzgruppe Burgsinn
https://www.natternbach.at/Volkstanzgruppe_VTG_Natternbach,Volkstanzgruppe ( VTG ) Natternbach - Natternbach - RiS-Kommunal - Startseite - Leben in Natternbach - Vereine & Wirtschaft - Vereine
https://www.pfarrverband-hadern.de/aktivitaeten/volkstanz-st-canisius/,Volkstanz St. Canisius – Pfarrverband Hadern
http://www.vtg-tann.de/Impressum/,HTTP Error 404: Not Found
http://www.volkstanz-payerbach-reichenau.at/kontakt/,Kontakt | Volkstanzgruppe Payerbach-Reichenau
https://noe.landjugend.at/programm/kultur-brauchtum/volkstanzen-platteln/auftaanzt-aufgspuet,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)>
http://www.hoess-ottersweier.de/kontakt/,Volkstanzgruppe Ottersweier - Kontakt
https://www.facebook.com/Volkstanzgruppe-S%C3%BC%C3%9Fen-185526704935232/app/208195102528120/?ref=page_internal,Volkstanzgruppe Süßen | Фејсбук
http://www.trachtenvereinigung-huosigau.de/wir/sachgebiete/tanz-und-schuhplattler/,Volkstanz und Schuhplattler | Huosigau
https://www.volkstanzzuerich.ch/index.php/kontakt-links,VTKZ Volkstanzkreis Zürich - Kontakt/Links
https://www.heimatbund.de/trachten-volkstanz/tanzgruppen.html,Volkstanz- und Trachtengruppen
http://www.heimatverein-delbrueck.de/gruppen/volkstanzgruppe.html,Volkstanzgruppe - Heimatverein Delbrück
https://www.tips.at/vereine/volkstanzgruppe-micheldorf/kontakt,„Volkstanzgruppe Micheldorf“ - Kontakt / Impressum vereine.tips.at
https://www.ramingstein.at/Volkstanzgruppe,""
http://frankfurteslatviesi.lv/de/volkstanzgruppe-dimdari/,Volkstanzgruppe „Dimdari“ – Frankfurtes Latviešu biedrība
https://www.boarisch-tanzen.de/impressum/,Impressum - Boarisch Tanzen
https://www.volkstanzgruppe-micheldorf.at/kontakt/,Kontakt - volkstanzgruppe-mdfs Webseite!
