"http://www.volkstanzgruppegrosshaselbach.at/kontakt.html","Volkstanzgruppe Gro Haselbach - Kontakt",42,
"https://www.bezirk-oberpfalz.de/_Resources/Persistent/24691de2b4c91c438c69ea02b08b2607bca276e9/Volksmusiktermine%20Februar%202020.pdf",,43,"ERROR: 'NoneType' object has no attribute 'text'"
"http://www.trachtengruppe-burgsinn.de/about/","Impressum – Volkstanzgruppe Burgsinn",44,
"https://www.pfarrverband-hadern.de/aktivitaeten/volkstanz-st-canisius/","Volkstanz St. Canisius – Pfarrverband Hadern",45,
"http://www.volkstanz-payerbach-reichenau.at/kontakt/","Kontakt | Volkstanzgruppe Payerbach-Reichenau",46,
"https://noe.landjugend.at/programm/kultur-brauchtum/volkstanzen-platteln/auftaanzt-aufgspuet","Landjugend Niederösterreich - Auftånzt & Aufg'spüt",47,
"http://www.hoess-ottersweier.de/kontakt/","Volkstanzgruppe Ottersweier - Kontakt",48,
"https://www.facebook.com/Volkstanzgruppe-S%C3%BC%C3%9Fen-185526704935232/app/208195102528120/?ref=page_internal","Volkstanzgruppe Süßen | Фејсбук",49,
"http://www.trachtenvereinigung-huosigau.de/wir/sachgebiete/tanz-und-schuhplattler/","Volkstanz und Schuhplattler | Huosigau",50,
"https://www.heimatbund.de/trachten-volkstanz/tanzgruppen.html","Volkstanz- und Trachtengruppen",51,
"http://www.matzendorf.at/org/start.asp?org=110","Matzendorf-Hlles - Ein Platz zum l(i)eben!!",52,
"http://www.heimatverein-delbrueck.de/gruppen/volkstanzgruppe.html","Volkstanzgruppe - Heimatverein Delbrück",53,
"https://www.tips.at/vereine/volkstanzgruppe-micheldorf/kontakt","„Volkstanzgruppe Micheldorf“ - Kontakt / Impressum vereine.tips.at",54,
"https://www.ramingstein.at/Volkstanzgruppe",,55,"ERROR: The read operation timed out"
"https://www.boarisch-tanzen.de/impressum/",,56,"ERROR: The read operation timed out"
"https://www.staw.at/Verein_fuer_Volkstanz_und_Geselligkeit_Kirchbach_3","Marktgemeinde St. Andrä-Wördern - Startseite",57,
"https://wanderjugend-hessen.de/wanderjugend-hessen/themen/volkstanz","Deutsche Wanderjugend Hessen: Volkstanz",58,
"http://www.schwaigen-reigen.at/gruppen/volkstanzgruppen-und-schuhplattler/","Volkstanzgruppen und Schuhplattler – Schwaigen-Reigen",59,
"https://www.landkreis-lindau.de/Schnellnavigation/Startseite/Kreisheimatpflege-Pflege-von-Volksmusik-und-Volkstanz.php?object=tx,2562.2.1&ModID=10&FID=2562.409.1&NavID=2562.1&La=1&ort=","Kreisheimatpflege; Pflege von Volksmusik und Volkstanz / Landkreis Lindau",60,
"https://www.volkstanzgruppe-micheldorf.at/kontakt/","Kontakt - volkstanzgruppe-mdfs Webseite!",61,
"http://trachtenkapelle-oberprechtal.de/die-volkstanzgruppe/","Die Volkstanzgruppe",62,
"https://www.ritten.eu/de/Volkstanzgruppe_Oberbozen","Volkstanzgruppe Oberbozen - Gemeinde Ritten - Home - Dorfleben - Vereine - Vereinsübersicht",63,
"https://vfl-bleckede.de/volkstanz/","Volkstanz – VfL Bleckede – Homepage",64,
"http://www.vds-suedtirol.it/it/swh/489/swh-page/besuch-von-der-volkstanzgruppe","Besuch von der Volkstanzgruppe Mölten | Associazione delle Residenze per Anziani dell'Alto Adige",65,
"https://www.kreis-paderborn.de/kreis_paderborn/festwoche/Teilnehmer-Gruppen/Deutsche-Gruppen/Volkstanzgruppe-Holsen-Mantinghausen-e.V.php","Volkstanzgruppe Holsen-Mantinghausen e.V. - Kreis Paderborn",66,
"http://www.bromberg.at/Volkstanz-_und_Schuhplattlergruppe_Bromberg","Volkstanz- und Schuhplattlergruppe Bromberg - Bromberg - RiS-Kommunal - Home - Freizeit & Vereine - Vereine",67,
"https://www.shvgr.at/altenheime/kallham/volkstanz-kindergarten-kinder-ueben-fuer-das-sommerfest-13412.html","Volkstanz - Kindergarten-Kinder üben für das Sommerfest - Kallham - Altenheime",68,
"http://www.spielmannszug-siegenburg.de/Trachtenverein/Volkstanzgruppe/","Volkstanzgruppe",69,
"http://www.trachtenverein-menzing.de/Verein/Mitglieder/Volkstanz/volkstanz.html","Volkstanz",70,
"https://www.kleinostheim.de/leistungen/kreisheimatpflege-pflege-von-volksmusik-und-volkstanz/","Kreisheimatpflege; Pflege von Volksmusik und Volkstanz - Gemeinde Kleinostheim",71,
"https://www.erlaufschlucht.at/Volkstanzgruppe","Volkstanzgruppe - Purgstall an der Erlauf - WILLKOMMEN - Startseite - Wirtschaft & Vereine - Vereine - Verzeichnis - Branchen",72,
"https://seniorenresidenz-kinzigtal.de/volkstanzgruppe-biberach/","Seniorenresidenz & Sozialstation Kinzigtal |   Volkstanzgruppe Biberach",73,
"https://www.pnp.de/lokales/landkreis-rottal-inn/simbach/30-Jahre-fuer-Volkstanz-engagiert-134431.html","30 Jahre für Volkstanz engagiert - Wittibreut",74,
"https://volkstanzgruppe-greffen.de/","Volkstanzgruppe Greffen e.V. -",75,
"https://www.heimatverein-gemen.de/der-volkstanz-und-wir/","Der Volkstanz und wir beim Heimatverein Gemen e.V.",76,
"https://de.wikipedia.org/wiki/Bundesarbeitsgemeinschaft_%C3%96sterreichischer_Volkstanz","Bundesarbeitsgemeinschaft Österreichischer Volkstanz – Wikipedia",77,
"https://www.musikverein-fahrenzhausen.de/tag/volkstanz/","Volkstanz | Musikverein Fahrenzhausen",78,
"https://volkstanz.at/","volkstanz",79,
"https://www.gemeinde-schlachtensee.de/gruppen/thematische-gruppen/volkstanzgruppe.html","www.gemeinde-schlachtensee.de | Volkstanzgruppe",80,
"http://www.asamnet.de/~opffreun/termine/termine.php","Oberpfälzer Volksmusikfreunde e.V. | Termine",81,
"https://www.trachtenverein-poettmes.de/vereinsgruppen/volkstanz/","Heimat- und Volkstrachtenverein Pöttmes - Volkstanz",82,
"http://www.volkstanz-bachtel.ch/kontakt/","Kontakt - volkstanz-bachtel",83,
"http://www.bukv.at/gruppen/virgonc/","BUKV: Volkstanzgruppe Virgonc",84,
"https://www.trachtenvereinigung.ch/en/kommissionen/volkstanzkommission.html","Schweizerische Trachtenvereinigung - Volkstanz",85,
"https://www.volkstanzgruppe-sulz.de/about/","Impressum - Volkstanzgruppe Sulz a/N e. V.",86,
"https://www.luthergemeinde.info/html/content/ceilidh_englischer_volkstanz_zum_mittanzen.html","Ceilidh - englischer Volkstanz zum Mittanzen",87,
"http://www.langenzersdorf.gv.at/Volkstanzgruppe_Langenzersdorf","Langenzersdorf - RiS-Kommunal - Startseite - Unser Ort - Vereine",88,
"https://matte.volkstanz.ch/kontakt","Kontakt — matte.volkstanz.ch",89,
"https://www.st-martin-sulmtal.gv.at/bildung-kultur/volkstanzgruppe/","Volkstanzgruppe: Gemeinde St Martin im Sulmtal",90,
"https://www.dollnstein.de/volkstanz/","Volkstanz - Markt Dollnstein",91,
"https://www.trachtenschuetzengilde-uefte-overbeck.de/volkstanzgruppe/kontakt-volkstanzgruppe/","Kontakt Volkstanzgruppe » Trachtenschützengilde Uefte-Overbeck",92,
"https://www.dithmarschen-wiki.de/Volkstanz-Trachtengruppe_Heide","Volkstanz-Trachtengruppe Heide – Dithmarschen-Wiki",93,
"http://hausdervolkskunst.de/impressum/","Impressum | Haus der Volkskunst • Volkstanzgruppe Frommern • Schwäbischer Albverein",94,
"http://www.stoariegla.at/info/info.htm","kontakt",95,
"https://neckartailfingen.volkstanz.com/de/impressum.php","Impressum",96,
"https://museum-hofmuehle.de/de/heimatverein-immenstadt/volkstanz","Museum Hofmühle - Immenstadt | Volkstanz",97,
"https://heimatverein-darme.de/?page_id=86","Volkstanzgruppe | Heimatverein Darme e.V.",98,
"http://www.tg-kibo.de/impressum.html","Impressum // Trachten- und Volkstanzgruppe Kirchheimbolanden 1968 e.V.",99,
"https://www.stadthaag.at/Volkstanzgruppe_1","Stadt Haag in Niederösterreich - Startseite - Tourismus & Freizeit - Freizeit, Sport, Kultur - Kunst und Kultur",100,
"https://kirche-klettenberg.de/gemeindeleben/erwachsene/volkstanz-finnlore/","Volkstanz Finnlore – Evangelische Kirchengemeinde Köln-Klettenberg",101,
"https://www.gemeinde.aldein.bz.it/de/Volkstanzgruppe_Aldein","Volkstanzgruppe Aldein - Gemeinde Aldein - Home - Dorfleben - Vereine - Vereinsliste",102,
"https://www.badvigaun.at/Monika_Hopfgartner_absolvierte_Volkstanz-Leistungsabzeichen_in_Gold","Monika Hopfgartner absolvierte Volkstanz-Leistungsabzeichen in Gold - Bad Vigaun - RiS-Kommunal - Startseite - Bürgerservice - Aktuelles - Neuigkeiten",103,
"https://herrenberg.albverein.eu/volkstanz/","Volkstanz | Schwäbischer Albverein | Ortsgruppe Herrenberg",104,
"https://www.heimattanz.de/","Ring für Heimattanz e.V. - Hamburg",105,
"http://www.melk.gv.at/de/Melker_Singverein_7","Melker Singverein - Stadtgemeinde Melk - www.melk.gv.at - Bürgerservice mit Zukunft! - Startseite - LEBEN in MELK - Vereine Melk - Vereine A-Z",106,
"http://www.landjugend-wehrheim.de/index.php/unsere-landjugend/gruppen/volkstanz","Volkstanz",107,
"https://www.altemarkthalle.ch/wp-content/uploads/2019/11/markthallenstubete_2020_jugendprogramm.pdf",,108,"ERROR: 'NoneType' object has no attribute 'text'"
"https://vhs.duesseldorf.de/vhs/gesundheit/vhs-biogarten-im-suedpark.html?kathaupt=11&knr=U457000&kursname=Workshop+Volkstanz+Sardana+Eine+Einfuehrung&katid=1175","(Workshop) Volkstanz Sardana: Eine Einführung - Landeshauptstadt Düsseldorf",109,
"http://www.volkstanzgruppe-gefrees.de/impressum.html","Impressum - Volkstanzgruppe Gefrees",110,
"http://www.albverein-bergatreute.de/volkstanz/kontakt/",,111,"ERROR: The read operation timed out"
"http://dorfleben-walchensee.de/volkstanz-und-volksmusik",,112,"ERROR: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1108)>"
"http://www.traun.trachtler.at/pages/willkommen/volkstanz-gruppe.php","Heimat- und Trachtenverein Traun - Volkstanz-Gruppe",113,
"https://www.linden.de/freizeit-vereine/vereine/kultur/50.html","Volkstanz- und Trachtengruppe Leihgestern - Stadt Linden, Hessen (Offizielle Internetpräsenz)",114,
"https://www.volkstanz-trachtengruppe-roecke.de/impressum.html","Impressum",115,
"https://stockelsdorf.de/Startseite/index.php?FID=357.386.1&ModID=9&object=tx%7C2454.18440.1",,116,"ERROR: HTTP Error 301: The HTTP server returned a redirect error that would lead to an infinite loop.The last 30x error message was:Moved Permanently"
"http://www.volkstanzgruppe.net/kontakt","Kontakt - Volkstanzgruppe Kirchberg - Kirchberg in Tirol",117,
"https://www.hausach.de/freizeit-kultur-tourismus/veranstaltungskalender?tx_hwveranstaltung_hwveranstalt%5Baction%5D=show&tx_hwveranstaltung_hwveranstalt%5Bcontroller%5D=VeranstaltungFrontend&tx_hwveranstaltung_hwveranstalt%5Bid%5D=553&cHash=4c012d498bdd5634f960aacc03440fb5","Erntedankfest der Trachten- und Volkstanzgruppe: Stadt Hausach",118,
"https://www.randegg.at/portfolio-item/volkstanzgruppe/","Volkstanzgruppe – Marktgemeinde Randegg",119,
"https://www.gemeinde-unken.at/Volkstanzgruppe_der_Senioren","Volkstanzgruppe der Senioren - Unken - Startseite - Unken erleben - Veranstaltungen",120,
"https://www.pressbaum.at/draht_wird_-_Volkstaenze_aus_Oesterreich","´draht wird - Volkstänze aus Österreich - Pressbaum - RiS-Kommunal - Startseite - Gesellschaft - Veranstaltungen",121,
"https://www.felicitashaupt.de/about/","Impressum -  internationaler Volkstanz mit Felicitas Haupt",122,
"https://www.ovk-schwandorf.de/70.html","Oberpfälzer Volksliedkreis Schwandorf - Volkstanzgruppen",123,
"https://sav-neuhausen-ob-eck.de/abteilungen/volkstanz",,124,"ERROR: The read operation timed out"
"http://www.volkstanzgruppe-gedersdorf.at/kontakte/","Kontakt | Volkstanzgruppe Gedersdorf",125,
"http://www.volkstanz-muenster.de/kontakt.html","Volkstanz-Muenster.de / Kontakt / Impressum",126,
"http://www.trachtengruppe-kappelrodeck.de/index.php/impressum.html",,127,"ERROR: timed out"
"https://volkstanz-gladenbach.de/?page_id=15","Impressum – Volkstanz- & Trachtengruppe Gladenbach e.V.",128,
"https://www.ausflugstipps.at/oesterreich-veranstaltung/detail/430212577/volkstanzgruppe-winterkirtag-zechentreffen.html",,129,"ERROR: The read operation timed out"
"http://www.heimatverein-zehntweghuette.de/volkstanzgruppe.htm","Heimatverein Zehntweghtte - Die Volkstanzgruppe",130,
"https://www.vhs-deggendorf.de/programm/kultur.html?action%5B109%5D=category&cat_ID=464-CAT-KAT6922120","Volkstanz | vhs Deggendorfer Land e.V.",131,
"https://www.dross.gv.at/Volkstanzgruppe_Dross","Volkstanzgruppe Droß - Gemeinde Droß im Waldviertel",132,
"http://www.werbegemeinschaft-bippen.info/sportvereine/schocklaener-volkstanzgruppe/index.html","Schockländer Volkstanzgruppe",133,
"https://www.mainlike.de/hier-leben/50-jahre-volkstanz-und-trachtengruppe-obertheres/","50 Jahre Volkstanz- und Trachtengruppe Obertheres - MAINLIKE®",134,
"https://www.tsv-garbenheim.de/abteilungen/gymnastik__fitness/volkstanz","TSV Garbenheim 08 e.V. - Volkstanz",135,
"https://www.kultur-peinerland.de/Kultur-A-Z/Heimatpflege/index.phtml?ModID=9&object=tx%7C2662.2&FID=2662.86.1&NavID=2662.20&sNavID=2662.20&La=1","Volkstanz- und Trachtengruppe Bortfeld e.V. / Kultur Peiner Land",136,
"https://www.volkstanzgruppe-bittelschiess.de/kontakt/","Volkstanzgruppe Bittelschieß - Kontakt",137,
"https://bad.tatzmannsdorf.at/de/bad-tatzmannsdorf/info/volkstanzgruppe-bad-tatzmannsdorf-ein-stueck-burgenlaendischer-volkskultur.html","Volkstanzgruppe Bad Tatzmannsdorf -Ein Stück Burgenländischer Volkskultur",138,
"http://www.ogv-rettenbach.de/volkstanzgruppe","Volkstanzgruppe - OGV Rettenbach e.V.",139,
"https://www.vgmammendorf.de/volkstanz-sv-haspelmoor","Volkstanz SV Haspelmoor - Verwaltungsgemeinschaft Mammendorf",140,
"https://www.gemeinde-sasbachwalden.de/Leben-Wohnen/Freizeit-Kultur/Vereine/Kultur/Volkstanz-und-Trachtengruppe","Volkstanz- und Trachtengruppe | Gemeinde Sasbachwalden",141,
"https://labsaal.de/events/treffen-der-labsaal-volkstanzgruppe/","Treffen der LabSaal Volkstanzgruppe | Der LabSaal, Veranstaltungen und Kultur in Berlin",142,
"http://www.ljzedtwitz.de/index.php/volkstanzgruppe","Volkstanz",143,
"http://www.schwaben-kultur.de/vtgf/","volkstanzgruppe.de – Volkstanzgruppe Frommern Schwäbischer Albverein",144,
"https://www.elgg.ch/vereinsliste/8702","Elgg ZH - Volkstanzgruppe",145,
"http://www.wiesmath.at/Schuhplattler-_und_Volkstanzgruppe_Wiesmath","Schuhplattler- und Volkstanzgruppe Wiesmath - Wiesmath - www.wiesmath.at",146,
"http://www.volkstanzgruppe-westerweyhe.de/impressum.html","Volkstanzgruppe Westerweyhe e.V.",147,
"http://www.worlddance.ch/","Home",148,
"https://www.urftundolef.de/seite/231624/volkstanz.html","Netzwerk an Urft und Olef - Volkstanz",149,
"https://www.selva.eu/system/web/gelbeseite.aspx?typ=8&letter=ALLE&detailonr=218089409-921&cmd=az&menuonr=219901600","Volkstanzgruppe Wolkenstein und St.Christina - Gemeinde Wolkenstein in Gröden - Home - Dorfleben - Vereine von Wolkenstein - Index",150,
"https://www.weiltingen.de/index.php?id=340&tx_hwverwaltungbayern_hwverwaltungbayernleistungen%5Bid%5D=2742&tx_hwverwaltungbayern_hwverwaltungbayernleistungen%5Baction%5D=leistungenShow&tx_hwverwaltungbayern_hwverwaltungbayernleistungen%5Bcontroller%5D=VerwaltungFrontend&cHash=ed226f9703b3f0982fa16ef8b5dde214","Kreisheimatpflege, Pflege von Volksmusik und Volkstanz: Markt Weiltingen",151,
"http://www.ostfriesischer-volkstanz.de/impressum/","AGOV - Arbeitsgemeinschaft Ostfriesischer Volkstanzgruppen - Impressum",152,
"https://volkstanz.one/impressum-datenschutz.html","IMPRESSUM-DATENSCHUTZ | Volkstanz",153,
"http://trachtenverband-bayern.de/verband/sachgebiete/volkstanz-und-schuhplattler.html","Volkstanz und Schuhplattler - Trachtenverband Bayern",154,
"https://www.richterswil.ch/vereinsliste/6381","Richterswil - Nordische Volkstanzgruppe Zürich",155,
"https://www.putzbrunn.de/index.php?id=254,","Volkstanz- und Brauchtumsverein Putzbrunn e.V. - Gemeinde Putzbrunn im Landkreis München",156,
"https://www.rappottenstein.at/Volkstanz-_und_Schuhplattelgruppe","Volkstanz- und Schuhplattelgruppe - Rappottenstein - Im Waldviertel - Startseite",157,
"https://www.gemeinde.welschnofen.bz.it/de/Volkstanzgruppe_Welschnofen","Volkstanzgruppe Welschnofen - Gemeinde Welschnofen - Home - Dorfleben - Veranstaltungen - Veranstaltungskalender",158,
"https://www.mdw.ac.at/ive/schmidt-else/","Schmidt Else | Institut für Volksmusikforschung und Ethnomusikologie",159,
"https://www.volkstanzgruppe-gerasdorf.at/about/","Impressum - volkstanzgruppe-gerasdorfs Webseite!",160,
"https://www.tsv-spandau-1860.de/cms/index.php/sportangebote/freizeit/tanzsport-freizeit/volkstanz-freizeit","Volkstanz",161,
"https://obertilliach.gv.at/Seiten/volkstanzgruppe.php","Gemeinde Obertilliach",162,
"https://www.tsvkirberg.de/index.php/abteilungen/volkstanzgruppe","Volkstanzgruppe",163,
"https://www.schlanders.it/system/web/gelbeseite.aspx?typ=8&letter=ALLE&detailonr=224320342-669&cmd=az&menuonr=218865026","Volkstanzgruppe Schlanders - Marktgemeinde Schlanders - Home - Dorfleben - Vereine und Verbände",164,
"https://wanderjugend-bayern.de/wanderjugend-bayern/themen/volkstanz-und-brauchtum","Deutsche Wanderjugend Bayern: Volkstanz und Brauchtum",165,
"https://www.vtg-marianeustift.at/index.php?auswahl=impressum","Volkstanzgruppe Maria Neustift - VTG",166,
"https://evangelisch-in-rain.de/gruppen-4/tanzkreis/",,167,"ERROR: The read operation timed out"
"https://www.vtg-laggenbeck.de/impressum","Impressum | volkstanzgruppe-lagg",168,
"https://lokal26.de/esens/holtgast-brauchtum-volkstanzgruppe-besteht-seit-35-jahren_a_50,6,2138355053.html","BRAUCHTUM: Volkstanzgruppe besteht seit 35 Jahren",169,
"https://www.trachtenverein-bleibach.de/index.php/volkstanzgruppe","Volkstanzgruppe",170,
"http://www.vtg-eschenbach.de/impressum",,171,"ERROR: timed out"
"https://www.noen.at/freiwillige/st-leonhard-seit-45-jahren-ehrenamtlich-bei-volkstanzgruppe-freiwilligenarbeit-karl-gastecker-volkstanzgruppe-st-leonhard-64940596","St. Leonhard - Seit 45 Jahren ehrenamtlich bei Volkstanzgruppe - noen.at",172,
"https://www.bbkult.net/addresses/170354-volkstanzgruppe-schoensee/","Volkstanzgruppe Schönsee - bbkult.net",173,
"https://www.breitenbach.at/dorfleben/volkstanzgruppe.html","Volkstanzgruppe",174,
"https://www.gemeinde.martell.bz.it/de/Volkstanzgruppe_Martell_4","Volkstanzgruppe Martell - Gemeinde Martell - Home",175,
"https://www.hin-und-weg-volkstanz.com/contato-kontakt/","Contato / Kontakt - volkstanz-projekts Webseite!",176,
"https://www.hin-und-weg-volkstanz.com/about/","Impressum - volkstanz-projekts Webseite!",177,
"http://www.gemeinde.deutschnofen.bz.it/system/web/gelbeseite.aspx?typ=8&letter=ALLE&detailonr=97410702-541&cmd=az&menuonr=219368393","Volkstanzgruppe Deutschnofen - Gemeinde Deutschnofen - Home - Dorfleben - Vereine - Vereinsübersicht",178,
"https://www.folk-tanz.ch/","folk-tanz.ch - Home",179,
"https://www.comune.ora.bz.it/system/web/gelbeseite.aspx?typ=8&bezirkonr=0&detailonr=217220457-601&menuonr=219367981","Volkstanzgruppe Auer - Gemeinde Auer  - Home - Dorfleben - Vereine - Index - Branchen",180,
"https://volkstanzgruppeuk.com/impressum/","Impressum – Volkstanzgruppe Unterkohlstätten",181,
"https://volkstanzgruppe-herford.com/impressum.php","Impressum",182,
"https://volkstanzwoche.de/kontakt/impressum/","Impressum |",183,
"https://volkstanzgruppesuessen.chayns.net/impressum","Impressum | Volkstanzgruppe Süßen",184,
"http://www.griechischer-tanz.com/","Home - Willkommen beim Griechischen Zentrum",185,
"http://www.freistaat.bayern/dokumente/leistung/99220011476?plz=82418&behoerde=43107776719&gemeinde=805857931667","Kreisheimatpflege; Pflege von Volksmusik und Volkstanz - BayernPortal",186,
"http://www.freistaat.bayern/dokumente/leistung/99220011476?plz=89340&behoerde=46886694473&gemeinde=026746207681","Kreisheimatpflege; Pflege von Volksmusik und Volkstanz - BayernPortal",187,
"https://www.beethoven-orchester.de/konzerte/",,188,"ERROR: The read operation timed out"
"https://www.onetz.de/oberpfalz/oberpfalz/volkstanzproben-erstattung-ticketpreisen-leserfragen-teil-55-id3037645.html","Volkstanzproben und Erstattung von Ticketpreisen – Leserfragen [Teil 55] | Onetz",189,
"http://www.schorsten.net/kulturelles/volkstanz/","Homepage-Titel - Volkstanz",190,
"https://www.heimatverein-geldersheim.de/termine/","Termine 2019 | Verein für Heimat- und Brauchtumspflege Geldersheim e.V.",191,
"https://www.vincentfernando.com/produkt/it-39052-kaltern-suedtirol-marktfest-dorfzentrum-beginn-1800-uhr-eintritt-frei/",,192,"ERROR: The read operation timed out"
"https://www.arcor.de/","Aktuelle News, Schlagzeilen und Berichte aus aller Welt - Arcor.de",193,
"https://archiv.twoday.net/","Archivalia",194,
"https://www.lra-toelz.de/serviceleistungen","Serviceleistungen A-Z - Landkreis Bad Toelz-Wolfratshausen",195,
"https://www.fc-puchheim.de/",,196,"ERROR: The read operation timed out"
"https://www.alpenverein.at/teufelstein-perchtoldsdorf/gruppen/huettendienst.php","Teufelsteiner Hüttendienst Alpenverein",197,
"https://www.br.de/nachrichten/deutschland-welt/75-jahre-vertreibung-die-sorgen-der-sudetendeutschen,S0Aoete","75 Jahre Vertreibung: Die Sorgen der Sudetendeutschen | BR24",198,
